stem,layer,check,verdict,evidence
Westhampton2024,2,regional_exempt,NOTE,REGIONAL SCHOOL COMMITTEE - 1 for three year: spans several towns; ballot arithmetic does not apply
Westhampton2024,3,office_count_consistent,PASS,10 contests; median 10 in other years
Westhampton2025,0,document_self_identifies,PASS,...ed inhabitants of the Town of Westhampton voted as follows: BALLOTS CAS...
Westhampton2025,0,carries_the_year,PASS,"...Town Election June 7, 2025 The warrant for the Annual Town Electio..."
Westhampton2025,0,document_supports_record,PASS,12/12 names and 23/23 figures located in raw_ocr+pdftext
Westhampton2025,1,names_grounded,PASS,12/12 names located in raw_ocr+pdftext
Westhampton2025,1,figures_grounded,PASS,23/23 figures located in raw_ocr+pdftext
Westhampton2025,2,ballots_derivable,PASS,3 of 3 contests agree on 101
Westhampton2025,2,contest_closes,PASS,SELECTBOARD - 1 for three years: 101 == 101 x 1
Westhampton2025,2,contest_closes,PASS,PLANNING BOARD - 2 for three years: 202 == 101 x 2
Westhampton2025,2,contest_closes,PASS,FINANCE COMMITTEE - 2 for three years: 202 == 101 x 2
Westhampton2025,2,contest_closes,PASS,LIBRARY TRUSTEE - 2 for three years: 202 == 101 x 2
Westhampton2025,2,contest_closes,PASS,TREE WARDEN - 1 for one year: 101 == 101 x 1
Westhampton2025,2,contest_closes,PASS,MODERATOR - 1 for one year: 101 == 101 x 1
Westhampton2025,2,contest_closes,PASS,ELEMENTARY SCHOOL COMMITTEE - 2 for three ye: 202 == 101 x 2
Westhampton2025,3,office_count_consistent,PASS,9 contests; median 10 in other years
Westhampton2026,0,document_self_identifies,PASS,...ed inhabitants of the Town of Westhampton voted as follows: BALLOTS CAS...
Westhampton2026,0,carries_the_year,PASS,"...Town Election June 6, 2026 The warrant for the Annual Town Electio..."
Westhampton2026,0,document_supports_record,PASS,14/14 names and 30/30 figures located in raw_ocr+pdftext
Westhampton2026,1,names_grounded,PASS,14/14 names located in raw_ocr+pdftext
Westhampton2026,1,figures_grounded,PASS,30/30 figures located in raw_ocr+pdftext
Westhampton2026,2,ballots_derivable,PASS,6 of 6 contests agree on 598
Westhampton2026,2,contest_closes,PASS,SELECTBOARD - 1 for three years: 598 == 598 x 1
Westhampton2026,2,contest_closes,PASS,BOARD OF ASSESSORS - 1 for three years: 598 == 598 x 1
Westhampton2026,2,contest_closes,PASS,PLANNING BOARD - 2 for three years: 1196 == 598 x 2
Westhampton2026,2,contest_closes,PASS,FINANCE COMMITTEE - 2 for three years: 1196 == 598 x 2
Westhampton2026,2,contest_closes,PASS,LIBRARY TRUSTEE - 2 for three years: 1196 == 598 x 2
Westhampton2026,2,contest_closes,PASS,TREE WARDEN - 1 for one year: 598 == 598 x 1
Westhampton2026,2,contest_closes,PASS,CONSTABLE (South District) - 1 for three yea: 598 == 598 x 1
Westhampton2026,2,contest_closes,PASS,MODERATOR - 1 for one year: 598 == 598 x 1
Westhampton2026,2,contest_closes,PASS,W'ton Rep to HRHS - 1 for three years: 598 == 598 x 1
Westhampton2026,2,contest_closes,PASS,ELEMENTARY SCHOOL COMMITTEE - 2 for three ye: 1196 == 598 x 2
Westhampton2026,3,office_count_consistent,PASS,10 contests; median 10 in other years
Westminster2021,0,document_self_identifies,PASS,...## Regional School Committee-Westminster(oneposition)-3years | | Preci...
Westminster2021,0,carries_the_year,FAIL,"'2021' does not appear in markdown, in that spelling or as a date ending 21"
Westminster2021,0,document_supports_record,PASS,14/14 names and 32/32 figures located in markdown
Westminster2021,1,names_grounded,PASS,14/14 names located in markdown
Westminster2021,1,figures_grounded,PASS,32/32 figures located in markdown
Westminster2021,2,ballots_derivable,PASS,7 of 7 contests agree on 1023
Westminster2021,2,contest_closes,PASS,Board of Selectman-3 years: 1023 == 1023 x 1
Westminster2021,2,contest_closes,PASS,Board of Health-3 years: 1023 == 1023 x 1
Westminster2021,2,contest_closes,PASS,Assessor-3 years: 1023 == 1023 x 1
Westminster2021,2,tally_incomplete,NOTE,Library Trustee (two positions)-3 years: 2045 of 2046; 1 marks not tallied
Westminster2021,2,contest_closes,PASS,Hager Park Commission-3 years: 1023 == 1023 x 1
Westminster2021,2,contest_closes,PASS,Planning Board (one position)-3 years: 1023 == 1023 x 1
Westminster2021,2,contest_closes,PASS,Planning Board (one position)-1 year: 1023 == 1023 x 1
Westminster2021,2,contest_closes,PASS,Cemetery Commission-3 years: 1023 == 1023 x 1
Westminster2021,2,regional_exempt,NOTE,Regional School Committee-Westminster (one p: spans several towns; ballot arithmetic does not apply
Westminster2021,2,regional_exempt,NOTE,Regional School Committee-Ashburnham (one po: spans several towns; ballot arithmetic does not apply
Westminster2021,3,office_count_consistent,PASS,10 contests; median 12 in other years
Westminster2022,0,document_self_identifies,PASS,...| 1305 | ## Regional School - Westminster -- 3 Years (2) | | Precinct 1...
Westminster2022,0,carries_the_year,PASS,"...TAKEN AT ANNUAL TOWN ELECTION APRIL 26,2022 A total of 1,305 voters (Precinct 1-394..."
Westminster2022,0,document_supports_record,PASS,18/18 names and 36/36 figures located in markdown
Westminster2022,1,names_grounded,PASS,18/18 names located in markdown
Westminster2022,1,figures_grounded,PASS,36/36 figures located in markdown
Westminster2022,2,ballots_derivable,PASS,6 of 6 contests agree on 1305
Westminster2022,2,contest_closes,PASS,Select Board: 1305 == 1305 x 1
Westminster2022,2,contest_closes,PASS,Board of Health: 1305 == 1305 x 1
Westminster2022,2,contest_closes,PASS,Assessor: 1305 == 1305 x 1
Westminster2022,2,contest_closes,PASS,Library Trustees: 2610 == 1305 x 2
Westminster2022,2,contest_closes,PASS,Hager Park Commission: 1305 == 1305 x 1
Westminster2022,2,contest_closes,PASS,Planning Board: 2610 == 1305 x 2
Westminster2022,2,contest_closes,PASS,Constable: 1305 == 1305 x 1
Westminster2022,2,contest_closes,PASS,Cemetery Commission: 1305 == 1305 x 1
Westminster2022,2,regional_exempt,NOTE,Regional School - Westminster: spans several towns; ballot arithmetic does not apply
Westminster2022,2,regional_exempt,NOTE,Regional School - Ashburnham: spans several towns; ballot arithmetic does not apply
Westminster2022,3,office_count_consistent,PASS,10 contests; median 12 in other years
Westminster2023,0,document_self_identifies,PASS,...99 Regional School Committee (Westminster) (2) – 3 Years Precinct 1 Pre...
Westminster2023,0,carries_the_year,PASS,"...N AT THE ANNUAL TOWN ELECTION APRIL 25, 2023 A total of 799 voters (Precinct 1-274,..."
Westminster2023,0,document_supports_record,PASS,25/26 names and 42/42 figures located in markdown+pdftext
Westminster2023,1,names_grounded,FAIL,25/26 names located in markdown+pdftext
Westminster2023,1,figures_grounded,PASS,42/42 figures located in markdown+pdftext
Westminster2023,2,ballots_derivable,PASS,12 of 12 contests agree on 799
Westminster2023,2,contest_closes,PASS,Moderator – 3 Years: 799 == 799 x 1
Westminster2023,2,contest_closes,PASS,Select Board – 3 Years: 799 == 799 x 1
Westminster2023,2,contest_closes,PASS,Board of Health – 3 Years: 799 == 799 x 1
Westminster2023,2,contest_closes,PASS,Town Clerk – 3 Years: 799 == 799 x 1
Westminster2023,2,contest_closes,PASS,Library Trustees (2) – 3 Years: 1598 == 799 x 2
Westminster2023,2,contest_closes,PASS,Hager Park Commission – 3 Years: 799 == 799 x 1
Westminster2023,2,contest_closes,PASS,Planning Board (2) – 3 Years: 1598 == 799 x 2
Westminster2023,2,contest_closes,PASS,Planning Board (1) – 1 Year: 799 == 799 x 1
Westminster2023,2,contest_closes,PASS,Housing Authority – 5 Years: 799 == 799 x 1
Westminster2023,2,contest_closes,PASS,Housing Authority – 3 Years: 799 == 799 x 1
Westminster2023,2,contest_closes,PASS,Housing Authority – 1 Year: 799 == 799 x 1
Westminster2023,2,contest_closes,PASS,Constable – 3 Years: 799 == 799 x 1
Westminster2023,2,contest_closes,PASS,Cemetery Commission – 3 Years: 799 == 799 x 1
Westminster2023,2,contest_closes,PASS,Cemetery Commission – 1 Year: 799 == 799 x 1
Westminster2023,2,regional_exempt,NOTE,Regional School Committee (Westminster) (2) : spans several towns; ballot arithmetic does not apply
Westminster2023,2,regional_exempt,NOTE,Regional School Committee (Ashburnham) (2) –: spans several towns; ballot arithmetic does not apply
Westminster2023,3,office_count_consistent,PASS,16 contests; median 12 in other years
Westminster2024,0,document_self_identifies,PASS,...## Regional School Committee (Westminster) (1) - 3 Years | | Precinct1...
Westminster2024,0,carries_the_year,PASS,"...N AT THE ANNUAL TOWN ELECTION APRIL 30, 2024 A total of 687 voters (Precinct 1-201,..."
Westminster2024,0,document_supports_record,PASS,19/20 names and 33/33 figures located in markdown
Westminster2024,1,names_grounded,FAIL,19/20 names located in markdown
Westminster2024,1,figures_grounded,PASS,33/33 figures located in markdown
Westminster2024,2,ballots_derivable,PASS,10 of 10 contests agree on 687
Westminster2024,2,contest_closes,PASS,Select Board: 687 == 687 x 1
Westminster2024,2,contest_closes,PASS,Board of Health: 687 == 687 x 1
Westminster2024,2,contest_closes,PASS,Board of Assessors: 687 == 687 x 1
Westminster2024,2,contest_closes,PASS,Board of Assessors: 687 == 687 x 1
Westminster2024,2,contest_closes,PASS,Library Trustees: 1374 == 687 x 2
Westminster2024,2,contest_closes,PASS,Library Trustees: 687 == 687 x 1
Westminster2024,2,contest_closes,PASS,Hager Park Commission: 687 == 687 x 1
Westminster2024,2,contest_closes,PASS,Planning Board: 687 == 687 x 1
Westminster2024,2,contest_closes,PASS,Planning Board: 687 == 687 x 1
Westminster2024,2,contest_closes,PASS,Housing Authority: 687 == 687 x 1
Westminster2024,2,contest_closes,PASS,Cemetery Commission: 687 == 687 x 1
Westminster2024,2,regional_exempt,NOTE,Regional School Committee (Westminster): spans several towns; ballot arithmetic does not apply
Westminster2024,2,regional_exempt,NOTE,Regional School Committee (Ashburnham): spans several towns; ballot arithmetic does not apply
Westminster2024,3,office_count_consistent,PASS,13 contests; median 12 in other years
Westminster2025,0,document_self_identifies,PASS,...ool Committee (2) — 3 Years - Westminster Member Precinct | Precinct |...
Westminster2025,0,carries_the_year,PASS,"...N AT THE ANNUAL TOWN ELECTION APRIL 29, 2025 A total of 164 voters (Precinct 1-43, P..."
Westminster2025,0,document_supports_record,PASS,16/16 names and 32/32 figures located in raw_ocr+pdftext
Westminster2025,1,names_grounded,PASS,16/16 names located in raw_ocr+pdftext
Westminster2025,1,figures_grounded,PASS,32/32 figures located in raw_ocr+pdftext
Westminster2025,2,ballots_derivable,PASS,8 of 8 contests agree on 164
Westminster2025,2,contest_closes,PASS,Select Board – 3 Years: 164 == 164 x 1
Westminster2025,2,contest_closes,PASS,Board of Health – 3 Years: 164 == 164 x 1
Westminster2025,2,contest_closes,PASS,Board of Health – 1 Year: 164 == 164 x 1
Westminster2025,2,contest_closes,PASS,Board of Assessors – 3 Years: 164 == 164 x 1
Westminster2025,2,contest_closes,PASS,Library Trustees (2) – 3 Years: 328 == 164 x 2
Westminster2025,2,contest_closes,PASS,Hager Park Commission – 3 Years: 164 == 164 x 1
Westminster2025,2,contest_closes,PASS,Planning Board (2) – 3 Years: 328 == 164 x 2
Westminster2025,2,contest_closes,PASS,Housing Authority – 5 Years: 164 == 164 x 1
Westminster2025,2,contest_closes,PASS,Constable – 3 Years: 164 == 164 x 1
Westminster2025,2,contest_closes,PASS,Cemetery Commission – 3 Years: 164 == 164 x 1
Westminster2025,2,regional_exempt,NOTE,Regional School Committee (2) – 3 Years – We: spans several towns; ballot arithmetic does not apply
Westminster2025,2,regional_exempt,NOTE,Regional School Committee (2) – 3 Years – As: spans several towns; ballot arithmetic does not apply
Westminster2025,3,office_count_consistent,PASS,12 contests; median 12 in other years
Westminster2026,0,document_self_identifies,PASS,...ool Committee (2) — 3 Years - Westminster Member Precinct | Precinct |...
Westminster2026,0,carries_the_year,PASS,"...N AT THE ANNUAL TOWN ELECTION APRIL 28, 2026 A total of 290 voters (Precinct 1-72, P..."
Westminster2026,0,document_supports_record,PASS,15/16 names and 28/28 figures located in raw_ocr+pdftext
Westminster2026,1,names_grounded,FAIL,15/16 names located in raw_ocr+pdftext
Westminster2026,1,figures_grounded,PASS,28/28 figures located in raw_ocr+pdftext
Westminster2026,2,ballots_derivable,PASS,7 of 7 contests agree on 290
Westminster2026,2,contest_closes,PASS,Moderator – 3 Years: 290 == 290 x 1
Westminster2026,2,contest_closes,PASS,Select Board – 3 Years: 290 == 290 x 1
Westminster2026,2,contest_closes,PASS,Board of Health – 3 Years: 290 == 290 x 1
Westminster2026,2,contest_closes,PASS,Board of Assessors – 3 Years: 290 == 290 x 1
Westminster2026,2,contest_closes,PASS,Library Trustees (2) – 3 Years: 580 == 290 x 2
Westminster2026,2,contest_closes,PASS,Hager Park Commission – 3 Years: 290 == 290 x 1
Westminster2026,2,contest_closes,PASS,Planning Board (2) – 3 Years: 580 == 290 x 2
Westminster2026,2,contest_closes,PASS,Housing Authority – 5 Years: 290 == 290 x 1
Westminster2026,2,contest_closes,PASS,Constable – 3 Years: 290 == 290 x 1
Westminster2026,2,contest_closes,PASS,Cemetery Commission – 3 Years: 290 == 290 x 1
Westminster2026,2,regional_exempt,NOTE,Regional School Committee (2) – 3 Years – We: spans several towns; ballot arithmetic does not apply
Westminster2026,2,regional_exempt,NOTE,Regional School Committee (2) – 3 Years – As: spans several towns; ballot arithmetic does not apply
Westminster2026,3,office_count_consistent,PASS,12 contests; median 12 in other years
Weston2022,0,document_self_identifies,PASS,"...TOWN OF WESTON TOWN ELECTION - May 7, 2022 S..."
Weston2022,0,carries_the_year,PASS,"...TOWN OF WESTON TOWN ELECTION - May 7, 2022 SUMMARY VOTE Grand Precincts 1 & 2 Prec..."
Weston2022,0,document_supports_record,PASS,17/17 names and 38/38 figures located in markdown+pdftext
Weston2022,1,names_grounded,PASS,17/17 names located in markdown+pdftext
Weston2022,1,figures_grounded,PASS,38/38 figures located in markdown+pdftext
Weston2022,2,ballots_derivable,PASS,7 of 7 contests agree on 902
Weston2022,2,contest_closes,PASS,Moderator ( for 1 year ): 902 == 902 x 1
Weston2022,2,contest_closes,PASS,Select Board ( for 3 years ): 902 == 902 x 1
Weston2022,2,contest_closes,PASS,Assessor (for 3 years): 902 == 902 x 1
Weston2022,2,contest_closes,PASS,School Committee (for 3 years): 1804 == 902 x 2
Weston2022,2,contest_closes,PASS,Recreation Commission ( for 3 years ): 1804 == 902 x 2
Weston2022,2,contest_closes,PASS,Planning Board (for 5 years): 902 == 902 x 1
Weston2022,2,contest_closes,PASS,Library Trustees ( for 3 years ): 1804 == 902 x 2
Weston2022,2,contest_closes,PASS,Library Trustees ( for 1 year to fill a vaca: 902 == 902 x 1
Weston2022,2,contest_closes,PASS,Board of Health ( for 3 years ): 902 == 902 x 1
Weston2022,2,contest_closes,PASS,Board of Health ( for 3 years ): 902 == 902 x 1
Weston2022,2,contest_closes,PASS,Measurers of Lumber ( for 1 year ): 2706 == 902 x 3
Weston2022,3,office_count_consistent,PASS,11 contests; median 10 in other years
Weston2023,0,document_self_identifies,PASS,"...| TOWNOFWESTON TOWNELECTION-May6,2023 SUMMAR..."
Weston2023,0,carries_the_year,PASS,"...| TOWNOFWESTON TOWNELECTION-May6,2023 SUMMARYVOTE | TOWNOFWESTON TOWNELECTION..."
Weston2023,0,document_supports_record,PASS,17/18 names and 35/35 figures located in markdown
Weston2023,1,names_grounded,FAIL,17/18 names located in markdown
Weston2023,1,figures_grounded,PASS,35/35 figures located in markdown
Weston2023,2,ballots_derivable,PASS,7 of 7 contests agree on 279
Weston2023,2,contest_closes,PASS,Moderator (for 1 year) (vote for 1): 279 == 279 x 1
Weston2023,2,contest_closes,PASS,Select Board (for 3 years) (vote for 1): 279 == 279 x 1
Weston2023,2,contest_closes,PASS,Assessor (for 3 years) (vote for 2): 558 == 279 x 2
Weston2023,2,contest_closes,PASS,School Committee (for 3 years) (vote for 1): 279 == 279 x 1
Weston2023,2,contest_closes,PASS,Recreation Commission (for 3 years) (vote fo: 837 == 279 x 3
Weston2023,2,contest_closes,PASS,Planning Board (for 5 years) (vote for 1): 279 == 279 x 1
Weston2023,2,contest_closes,PASS,Library Trustees (for 3 years) (vote for 2): 558 == 279 x 2
Weston2023,2,contest_closes,PASS,Board of Health (for 3 years) (vote for 1): 279 == 279 x 1
Weston2023,2,contest_closes,PASS,Commissioner of Trust Funds (for 3 years) (v: 279 == 279 x 1
Weston2023,2,contest_closes,PASS,Commissioner of Trust Funds (for 1 years) (v: 279 == 279 x 1
Weston2023,2,contest_closes,PASS,Measurers of Lumber (for 1 year) (vote for n: 837 == 279 x 3
Weston2023,3,office_count_consistent,PASS,11 contests; median 10 in other years
Weston2024,0,document_self_identifies,PASS,...)](\DocumentCenter\View\37857\WESTON-ABS-PROOF-050424) | Office |...
Weston2024,0,carries_the_year,PASS,...1\Town-Meeting-and-Election-Archive) 4. 2024 Annual Town Election # 2024 Annual Town...
Weston2024,0,document_supports_record,PASS,17/17 names and 37/37 figures located in markdown+pdftext
Weston2024,1,names_grounded,PASS,17/17 names located in markdown+pdftext
Weston2024,1,figures_grounded,PASS,37/37 figures located in markdown+pdftext
Weston2024,2,ballots_derivable,PASS,5 of 5 contests agree on 1372
Weston2024,2,contest_closes,PASS,Moderator ( for 1 year ) (vote for 1): 1372 == 1372 x 1
Weston2024,2,contest_closes,PASS,Select Board ( for 3 years ) (vote for 1): 1372 == 1372 x 1
Weston2024,2,contest_closes,PASS,Assessor (for 3 years) (vote for 2): 2744 == 1372 x 2
Weston2024,2,contest_closes,PASS,School Comm (for 3 years) (vote for 2): 2744 == 1372 x 2
Weston2024,2,contest_closes,PASS,Recreation Comm (for 3 years) (vote for 2): 2744 == 1372 x 2
Weston2024,2,contest_closes,PASS,Planning Board (for 5 years)(vote for 1): 1372 == 1372 x 1
Weston2024,2,contest_closes,PASS,Library Trustees ( for 3 years) (vote for 2): 2744 == 1372 x 2
Weston2024,2,contest_closes,PASS,Board of Health ( for 3 years) (vote for 1): 1372 == 1372 x 1
Weston2024,2,contest_closes,PASS,Comm of Trust Funds ( for 3 years) (vote for: 1372 == 1372 x 1
Weston2024,2,tally_incomplete,NOTE,Measurers of Lumber( for 1 year ) (vote for : 4109 of 4116; 7 marks not tallied
Weston2024,3,office_count_consistent,PASS,10 contests; median 11 in other years
Weston2025,0,document_self_identifies,PASS,"...N 2.80% FINAL RESULTS TOWN OF WESTON TOWN ELECTION - May 3, 2025 S..."
Weston2025,0,carries_the_year,PASS,"...S TOWN OF WESTON TOWN ELECTION - May 3, 2025 SUMMARY VOTE TOWN OF WESTON TOWN ELECTI..."
